dbo:Person;;;<A> has how many relatives?;SELECT DISTINCT COUNT(?uri) where { <A> <http://dbpedia.org/property/relatives> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/relatives> ?uri };0823c2c40ec44ed38548274caa96984d
dbo:Person;dbo:Person;;What is the college of <A> is also the college of <B> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/college> ?uri . <B> <http://dbpedia.org/property/college> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/college> ?uri . ?b <http://dbpedia.org/property/college> ?uri };edd475c6742c46fab9cff4f03715fdc2
dbo:Person;dbo:Person;;What is the common palce of study for <A> and <B> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/education> ?uri . <B> <http://dbpedia.org/property/education> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/education> ?uri . ?b <http://dbpedia.org/property/education> ?uri };d0c96c44212d47e1b3ebd9752421d1f7
dbo:Person;dbo:Person;;What is the common religious affiliation of the <B> and that of  <A>?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/religiousAffiliation> ?uri . <A> <http://dbpedia.org/ontology/type> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/religiousAffiliation> ?uri . ?a <http://dbpedia.org/ontology/type> ?uri };df803beedd644f2685bc04e7975727c4
dbo:Person;dbo:Person;;What is the common school of <B> and <A>?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/ontology/school> ?uri . <A> <http://dbpedia.org/ontology/almaMater> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/ontology/school> ?uri . ?a <http://dbpedia.org/ontology/almaMater> ?uri };99e4d849107646e78dc70715e92b6f25
dbo:Person;dbo:Person;;What is the common university iof <A> and also the college of <B> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/university> ?uri . <B> <http://dbpedia.org/ontology/college> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/university> ?uri . ?b <http://dbpedia.org/ontology/college> ?uri };f413c412b8084c02a0a9a82589b5c916
dbo:Person;dbo:Person;;What is the craft of the <B> which is also the profession of  <A> ?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/occupation> ?uri . <A> <http://dbpedia.org/ontology/profession> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/occupation> ?uri . ?a <http://dbpedia.org/ontology/profession> ?uri };c2b204dc4fa14f0fa3e64b8a5e79c362
dbo:Person;;;What is the deathplace of whom who is the relative of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/relatives> ?x . ?x <http://dbpedia.org/ontology/deathPlace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/relatives> ?x . ?x <http://dbpedia.org/ontology/deathPlace> ?uri };96c1a8fa851c4e83b2444ba219f5352b
dbo:Person;;;What is the famous relative of <A> known for?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/relatives> <A> . ?x <http://dbpedia.org/property/knownFor> ?uri };select distinct ?a where { ?x <http://dbpedia.org/property/relatives> ?a . ?x <http://dbpedia.org/property/knownFor> ?uri };7f3a0c2887a7423eb69732bbf1208c88
dbo:Person;;;What is the hometown of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/hometown> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/hometown> ?uri };86f65bd1385144dfb07dd940f6dc77de
dbo:Person;dbo:Person;;What is the hometown of <A>, where <B> was born too?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/birthPlace> ?uri . <A> <http://dbpedia.org/ontology/hometown> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/birthPlace> ?uri . ?a <http://dbpedia.org/ontology/hometown> ?uri };243f95d2144c4b2fadb5a18aa339bd98
dbo:Person;;;What is the nationality of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/nationality> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/nationality> ?uri };7750fb1d95a7475ea49813b10023c2ed
dbo:Person;;;What is the nickname of the school where <A> studied  ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/highschool> ?x . ?x <http://dbpedia.org/property/nickname> ?uri . ?x a <http://dbpedia.org/ontology/School> };select distinct ?a where { ?a <http://dbpedia.org/property/highschool> ?x . ?x <http://dbpedia.org/property/nickname> ?uri . ?x a <http://dbpedia.org/ontology/School> };bb90c58c414a4f819154ecb33586121d
dbo:Person;;;What is the place of birth of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/placeOfBirth> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/placeOfBirth> ?uri };5ac4dc8f112e464796c31164eb0f3a64
dbo:Person;dbo:Person;;What is the place of birth of the <A> which is also the  place of death of the <B>;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/placeOfBirth> ?uri . <B> <http://dbpedia.org/ontology/deathPlace> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/placeOfBirth> ?uri . ?b <http://dbpedia.org/ontology/deathPlace> ?uri };0753a6cc55e24b9f8ae248cb0229faf0
dbo:Person;dbo:Person;;What is the place of birth of the <B> and <A>;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/placeOfBirth> ?uri . <A> <http://dbpedia.org/property/placeOfBirth> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/placeOfBirth> ?uri . ?a <http://dbpedia.org/property/placeOfBirth> ?uri };8a98295e35f9472fbc9b9d7ebb99de74
dbo:Person;;;What is the place of death of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/placeOfDeath> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/placeOfDeath> ?uri };f22fef56a0c84c86886dc2dc2243a721
dbo:Person;;;What is the profession of the children of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/ontology/profession> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/ontology/profession> ?uri };affc959256ac4bc191e5dd85460f6a12
dbo:Person;;;What is the religious affiliation of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/religiousAffiliation> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/religiousAffiliation> ?uri };418dfe53e2ba43708a7884f5047d9093
dbo:Person;;;What is the religious affiliation of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/religiousAffiliation> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/religiousAffiliation> ?uri };b846e29b2bb74db29610cdbbbc7b1740
dbo:Person;;;What is the resting place of the child of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/ontology/restingPlace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/ontology/restingPlace> ?uri };bcaaf472d03649a3b3fe0f04e625219d
dbo:Person;;;What is the resting place of the children of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/ontology/restingPlace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/ontology/restingPlace> ?uri };e7550728ad6f41acb0ad81d2f95ffb96
dbo:Person;dbo:Person;;What killed <B> and <A>?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/ontology/deathCause> ?uri . <A> <http://dbpedia.org/ontology/deathCause> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/ontology/deathCause> ?uri . ?a <http://dbpedia.org/ontology/deathCause> ?uri };a66454f689bf4ec393eef188c8ea0fb6
dbo:Person;dbo:Person;;What made <A> and <B> both famous?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/knownFor> ?uri . <B> <http://dbpedia.org/ontology/knownFor> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/knownFor> ?uri . ?b <http://dbpedia.org/ontology/knownFor> ?uri };62e9fa82eea7498790e2d5ca5a664a60
dbo:Person;dbo:Person;;What made <A> and <B> famous?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/field> ?uri . <B> <http://dbpedia.org/ontology/knownFor> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/field> ?uri . ?b <http://dbpedia.org/ontology/knownFor> ?uri };cad47dbadca34d12a26f9f492cee5f29
dbo:Person;;;What prizes have been awarded to the relatives of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/relatives> ?x . ?x <http://dbpedia.org/property/awards> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/relatives> ?x . ?x <http://dbpedia.org/property/awards> ?uri };76979737099748f4a8ec2329b9f2a7f0
dbo:Person;;;What was founded by <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/founded> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/founded> ?uri };b39e52f81f1a4c8db50b35e3a82ebb1d
dbo:Person;;;What were the occupations of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/occupation> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/occupation> ?uri };a882c7c530ad4e7793896fce0ad1adef
dbo:Person;;;When did <A> die?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/deathDate> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/deathDate> ?uri };51d0d9be06c244229efab43ae8e9d45d
dbo:Person;dbo:Person;;Where are <A> and <B> buried?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/restingplace> ?uri . <B> <http://dbpedia.org/property/restingplace> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/restingplace> ?uri . ?b <http://dbpedia.org/property/restingplace> ?uri };b1d14746b41f47459edf2a268414687f
dbo:Person;dbo:Person;;Where are the burial grounds of <B> and <A>?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/restingplace> ?uri . <A> <http://dbpedia.org/property/restingplace> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/restingplace> ?uri . ?a <http://dbpedia.org/property/restingplace> ?uri };fe825b7ea80045f19a498f490eb78420
dbo:Person;;;Where did <A> die ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/deathPlace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/deathPlace> ?uri };32d100aad346478bbb68b3ce1b5a8520
dbo:Person;;;Where did <A> do his elementary schooling?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/highSchool> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/highSchool> ?uri };321d971403c844f7b7233e28728d227e
dbo:Person;;;Where did <A> do his highschool?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/highschool> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/highschool> ?uri };2704d889b6c741ef8e45357f8e71bbdb
dbo:Person;;;Where did <A> go to high school;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/highschool> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/highschool> ?uri };1088fd5c6f2948faa4ca297bf58ca3eb
dbo:Person;;;Where did <A> graduated ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/education> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/education> ?uri };4c49002c50c740b69b9e310bb96d4c13
dbo:Person;;;Where did <A> study?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/almaMater> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/almaMater> ?uri };44b54ea88b4c437bbca297ca3c04a6d3
dbo:Person;dbo:Person;;Where did <B> and <A> both die?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/deathPlace> ?uri . <B> <http://dbpedia.org/property/deathPlace> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/deathPlace> ?uri . ?b <http://dbpedia.org/property/deathPlace> ?uri };f86382f06edd4519acfc00e730f5471e
dbo:Person;dbo:Person;;Where did <B> and <A> die?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/placeOfDeath> ?uri . <A> <http://dbpedia.org/property/deathPlace> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/placeOfDeath> ?uri . ?a <http://dbpedia.org/property/deathPlace> ?uri };5953c1ca741b4952bfa7231396751599
dbo:Person;dbo:Person;;Where did <B> and <A> study?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/almaMater> ?uri . <B> <http://dbpedia.org/ontology/almaMater> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/almaMater> ?uri . ?b <http://dbpedia.org/ontology/almaMater> ?uri };7bc28b110ed544cc8e98bdcf752d9c47
dbo:Person;;;Where did the partner of <A> die?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/spouse> ?x . ?x <http://dbpedia.org/ontology/deathPlace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/spouse> ?x . ?x <http://dbpedia.org/ontology/deathPlace> ?uri };d03cf8ab9ba54ead94c0ab2b0355b918
dbo:Person;;;Where did the relatives of <A> study?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/ontology/relative> <A> . ?x <http://dbpedia.org/property/education> ?uri };select distinct ?a where { ?x <http://dbpedia.org/ontology/relative> ?a . ?x <http://dbpedia.org/property/education> ?uri };6b5ad23d383444478ce3e8e1acbbc649
dbo:Person;;;Where did the relatives of <A> study?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/ontology/relation> <A> . ?x <http://dbpedia.org/property/almaMater> ?uri };select distinct ?a where { ?x <http://dbpedia.org/ontology/relation> ?a . ?x <http://dbpedia.org/property/almaMater> ?uri };bd4cb94b69084d79b0d1feb1fc8b014d
dbo:Person;;;Where did the spouse of <A> die?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/spouse> <A> . ?x <http://dbpedia.org/ontology/deathPlace> ?uri };select distinct ?a where { ?x <http://dbpedia.org/property/spouse> ?a . ?x <http://dbpedia.org/ontology/deathPlace> ?uri };46880d365fbe4d54b1b965e5b5e1bb77
dbo:Person;dbo:Person;;Where do <A> and <B> both live?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/residence> ?uri . <B> <http://dbpedia.org/ontology/residence> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/residence> ?uri . ?b <http://dbpedia.org/ontology/residence> ?uri };eb285e418d9641bcb6ba0c86c444d355
dbo:Person;;;Where do <A> live?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/almaMater> <A> . ?x <http://dbpedia.org/ontology/residence> ?uri };select distinct ?a where { ?x <http://dbpedia.org/property/almaMater> ?a . ?x <http://dbpedia.org/ontology/residence> ?uri };fc455f282c6549adaa1614637ae68991
dbo:Person;;;Where does <A> work?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/office> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/office> ?uri };0c2db5b405ac48dcb16b0ce50df877d1
dbo:Person;dbo:Person;;Where does <B> and <A> both live?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/residence> ?uri . <B> <http://dbpedia.org/property/residence> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/residence> ?uri . ?b <http://dbpedia.org/property/residence> ?uri };ab981f539cf94ceea0c6ca6ddf8f673d
dbo:Person;;;Where is <A> from?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/stateOfOrigin> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/stateOfOrigin> ?uri };a0cdc0611f2c4b879e0205a8d1f477ba
dbo:Person;;;Where is <A> from?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/nationality> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/nationality> ?uri };d492192a5490409c9eedf51d1e09b74b
dbo:Person;;;Where is the birthplace of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/birthplace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/birthplace> ?uri };39562e37dcd645e8aa5d083018173381
dbo:Person;;;Where is the grave of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/placeOfBurial> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/placeOfBurial> ?uri };3aaf4525a6d24e27be8fe037d5ba28c2
dbo:Person;;;Where is the hometown of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/hometown> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/hometown> ?uri };3f8ac10edaaa4c4cbbde422c79de3c6d
dbo:Person;;;Where is the spouse of <A> buried?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/ontology/spouse> <A> . ?x <http://dbpedia.org/property/placeOfBurial> ?uri };select distinct ?a where { ?x <http://dbpedia.org/ontology/spouse> ?a . ?x <http://dbpedia.org/property/placeOfBurial> ?uri };b38a612b13ec49d4b8be8365b8a0d89b
dbo:Person;;;Where is the tomb of son of <A>?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/ontology/parent> <A> . ?x <http://dbpedia.org/ontology/restingPlace> ?uri };select distinct ?a where { ?x <http://dbpedia.org/ontology/parent> ?a . ?x <http://dbpedia.org/ontology/restingPlace> ?uri };e3f73674fbdd41a38021d60204f7196f
dbo:Person;;;Where is the tombstone of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/restingplace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/restingplace> ?uri };7c5f3af257f34d6fa8ea63202db67648
dbo:Person;;;Where was <A> born ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/birthplace> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/birthplace> ?uri };aca36b0993ba45edb0f0fc957c97ce23
dbo:Person;;;Where was <A> buried ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/placeOfBurial> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/placeOfBurial> ?uri };e83b9ec4abef418585e8a76f2dae15f4
dbo:Person;;;Where was <A> laid to rest?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/placeOfBurial> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/placeOfBurial> ?uri };311bb63ae12d4dd999e195d827cf60d2
dbo:Person;dbo:Person;;Where were <B> and <A> born?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/birthPlace> ?uri . <A> <http://dbpedia.org/ontology/birthPlace> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/birthPlace> ?uri . ?a <http://dbpedia.org/ontology/birthPlace> ?uri };18b1a0fcbd154906ad63f1310bcb8356
dbo:Person;;;which award has been won by <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/title> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/title> ?uri };169a1ce1f8ac4c5ba9a92103237113c6
dbo:Person;;;Which awards did the children of <A> won ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/property/awards> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/children> ?x . ?x <http://dbpedia.org/property/awards> ?uri };db5d49f80c774b80beb208bc62050aca
dbo:Person;;;Which awards did the parents of <A> win ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/parent> ?x . ?x <http://dbpedia.org/property/awards> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/parent> ?x . ?x <http://dbpedia.org/property/awards> ?uri };baf5c96273684029beba9ba7d893203e
dbo:Person;;;Which awards have <A> won?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/awards> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/awards> ?uri };f107cdaf5a3b4793ad0a9ba36ca5c01c
dbo:Person;dbo:Person;;Which college has been attended  by both Mr. <B> and Mr. <A>?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/ontology/college> ?uri . <A> <http://dbpedia.org/ontology/college> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/ontology/college> ?uri . ?a <http://dbpedia.org/ontology/college> ?uri };90502631e5e7485cb032ce25c7048d48
dbo:Person;dbo:Person;;Which college of <A> is the alma mater of <B>;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/college> ?uri . <B> <http://dbpedia.org/property/almaMater> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/college> ?uri . ?b <http://dbpedia.org/property/almaMater> ?uri };0645d71c51664c7f98ef83d258d24c5d
dbo:Person;dbo:Person;;Which college of the <A> is the alma mater of the <B> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/college> ?uri . <B> <http://dbpedia.org/ontology/almaMater> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/college> ?uri . ?b <http://dbpedia.org/ontology/almaMater> ?uri };f06758ad9c714bf490f784dcceb3ba90
dbo:Person;dbo:Person;;Which home town of <A> is the death location of the <B> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/hometown> ?uri . <B> <http://dbpedia.org/ontology/deathPlace> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/property/hometown> ?uri . ?b <http://dbpedia.org/ontology/deathPlace> ?uri };a899e312823543e7b728a2517d29392d
dbo:Person;dbo:Person;;Which home town of <A> is the place of death of <B> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/hometown> ?uri . <B> <http://dbpedia.org/property/placeOfDeath> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/hometown> ?uri . ?b <http://dbpedia.org/property/placeOfDeath> ?uri };22eeb146aa1f41a4b0db6df5844b3fed
dbo:Person;;;Which school did <A> attend?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/school> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/school> ?uri };d6aaeb41aef44a8b8bffd1a5e90e3d16
;;;Which sports are played in the alma mater of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/almaMater> ?x . ?x <http://dbpedia.org/ontology/sport> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/almaMater> ?x . ?x <http://dbpedia.org/ontology/sport> ?uri };802bb417e72d4d8a9cb37d8136a0ae07
;;;Which sports are played in the alma mater of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/almaMater> ?x . ?x <http://dbpedia.org/ontology/sport> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/almaMater> ?x . ?x <http://dbpedia.org/ontology/sport> ?uri };98482e0e16ea482f9030d6b2d9cb000f
dbo:Person;dbo:Person;;Which spouse of <A> a mother named <B> ?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/parent> <B> . ?uri <http://dbpedia.org/ontology/spouse> <A> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/ontology/parent> ?b . ?uri <http://dbpedia.org/ontology/spouse> ?a };17f767e9a51b4a3d935fa194d0de2f8d
dbo:Person;;;Which things are <A> known for ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/knownFor> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/knownFor> ?uri };4423f1c8b04e4c438c50790d4c60c722
dbo:Person;;;Which uni did <A> attend ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/education> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/education> ?uri };2d2934c87b0e4eefa554db84e9abe251
dbo:Person;;;Which university is alma mater to <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/university> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/university> ?uri };d2698d17b3fc4da3b3a659d38d722a13
dbo:Person;dbo:Person;;Which university was attended by both <B> and <A>?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/property/education> ?uri . <A> <http://dbpedia.org/property/education> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/property/education> ?uri . ?a <http://dbpedia.org/property/education> ?uri };ba2570473e36467c8a631f60944cd2bd
dbo:Person;dbo:Person;;Who are relatives of <A> and <B>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/relatives> <A> . ?uri <http://dbpedia.org/property/relatives> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/property/relatives> ?a . ?uri <http://dbpedia.org/property/relatives> ?b };6cb6c4470ec840f9990494c4ecebca5f
dbo:Person;;;Who are the children of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/children> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/children> ?uri };4ffdaa76aa994139b18edf277f905fed
dbo:Person;dbo:Person;;Who are the parents of  <A> and <B>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/child> <A> . ?uri <http://dbpedia.org/ontology/child> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/ontology/child> ?a . ?uri <http://dbpedia.org/ontology/child> ?b };db1c3fdf8d784274b4e27db7dd62b263
dbo:Person;;;Who are the spouse of the parents of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/parent> ?x . ?x <http://dbpedia.org/ontology/spouse> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/parent> ?x . ?x <http://dbpedia.org/ontology/spouse> ?uri };5574fe2aa59d4b4394e830d098886f3c
dbo:Person;;;Who did <A> marry?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/spouse> <A> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/spouse> ?a };4b249c6c2fef48e889eb99914a430034
dbo:Person;dbo:Person;;Who has <A> and <B> as relatives?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/relative> <A> . ?uri <http://dbpedia.org/ontology/relative> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/ontology/relative> ?a . ?uri <http://dbpedia.org/ontology/relative> ?b };c29965dde83947ffa5b1a736dd8ea8bf
dbo:Person;;;Who has a  child named <A> and is resting place as <B>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/children> <A> . ?uri <http://dbpedia.org/property/restingPlace> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/property/children> ?a . ?uri <http://dbpedia.org/property/restingPlace> ?b };cf382df024a340a4876a4c3651d44937
dbo:Person;dbo:Person;;Who has been married to both <A> and <B>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/spouse> ?uri . <B> <http://dbpedia.org/ontology/spouse> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/spouse> ?uri . ?b <http://dbpedia.org/ontology/spouse> ?uri };3dfd41b5ba22435eb756a1d2034d0ce6
dbo:Person;dbo:Person;;Who have children named <B> and <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/children> <B> . ?uri <http://dbpedia.org/property/children> <A> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/property/children> ?b . ?uri <http://dbpedia.org/property/children> ?a };73ba87c4b9fb40ee968f00a20022e04f
dbo:Person;dbo:Person;;Who is  related to <A> and <B>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/relatives> <A> . ?uri <http://dbpedia.org/property/relatives> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/property/relatives> ?a . ?uri <http://dbpedia.org/property/relatives> ?b };53694c0e5c2548419756478331137c13
